#t/tau	dx	dy	dz	ds^2	
37.2	-6074.24	5187.58	-3279.46	7.45622e+07	
37.3	-5967.48	5075.25	-3394.39	7.28909e+07	
37.4	-6052.65	5188.34	-2935.41	7.21702e+07	
37.5	-6149.26	4993.65	-3074.13	7.22002e+07	
37.6	-6197.9	4845.16	-3316.9	7.28914e+07	
37.7	-6192.38	4887.69	-2937.89	7.08663e+07	
37.8	-6106.79	4828.78	-2840.95	6.86809e+07	
37.9	-6501.36	5098.63	-2974.1	7.71089e+07	
38	-6449.78	5101.32	-3266.65	7.82941e+07	
38.1	-6476.87	5013.68	-3351.66	7.83204e+07	
38.2	-6398.77	5085.07	-3373.39	7.8182e+07	
38.3	-6591.67	4831.52	-4148.55	8.40042e+07	
38.4	-6815.25	4811.51	-3578.64	8.24049e+07	
38.5	-6611.82	4543.62	-3483.26	7.64938e+07	
38.6	-6960.53	4502.31	-3049.1	7.80168e+07	
38.7	-6811.91	4320.24	-2906.15	7.35124e+07	
38.8	-6518.04	4231.12	-3094.8	6.99651e+07	
38.9	-6333.95	4340.44	-3189.82	6.91332e+07	
39	-6729.93	4238.25	-2934.65	7.18668e+07	
39.1	-6994.9	4272.77	-2646.36	7.41884e+07	
39.2	-6758.18	4250.51	-2827.67	7.17356e+07	
39.3	-6827.48	4177.6	-2492.92	7.02815e+07	
39.4	-6962.28	3624.78	-1685.73	6.4454e+07	
39.5	-6693.08	3591.45	-1606.91	6.02781e+07	
39.6	-6688.08	3578.76	-1624.84	6.0178e+07	
39.7	-6471.18	3634.72	-1472.01	5.72542e+07	
39.8	-6639.73	3618.6	-1657.32	5.9927e+07	
39.9	-6548.75	3400.86	-1085.47	5.56302e+07	
40	-6439.13	3466.87	-976.592	5.44354e+07	
40.1	-6312.31	3167.53	-1378.89	5.17799e+07	
40.2	-6618.23	3152.26	-854.292	5.44675e+07	
40.3	-6650.18	3056.04	-304.549	5.36571e+07	
40.4	-6478.31	3248.09	-801.974	5.31618e+07	
40.5	-6394.34	3208.66	-508.977	5.14422e+07	
40.6	-6240.69	3320.34	-196.399	5.00094e+07	
40.7	-6201.46	3085.38	309.662	4.80735e+07	
40.8	-6372.39	3269.99	169.166	5.13288e+07	
40.9	-6736.68	3235.93	714.823	5.63651e+07	
41	-6849.67	2996.07	566.364	5.62152e+07	
41.1	-6818.8	3010.04	288.589	5.56397e+07	
41.2	-7030	3224.17	288.55	5.98995e+07	
41.3	-6857.74	3264.39	610.683	5.80578e+07	
41.4	-6727.67	3152.48	852.59	5.59265e+07	
41.5	-6415.07	3089.93	1293.3	5.23734e+07	
41.6	-6653.69	3272.8	2118.51	5.94709e+07	
41.7	-6736.9	3337.93	1452.39	5.8637e+07	
41.8	-6596.59	2960.12	986.335	5.32502e+07	
41.9	-6463.35	2954.72	995.296	5.14959e+07	
42	-6444.23	2752.39	734.043	4.96426e+07	
42.1	-6354.62	2955.16	560.056	4.94278e+07	
42.2	-6264.52	3416	816.436	5.15798e+07	
42.3	-6216.51	3547.56	881.932	5.2008e+07	
42.4	-5916.04	3733.78	998.725	4.99382e+07	
42.5	-5513.78	3641.17	1332.25	4.54347e+07	
42.6	-5356.37	3883.7	1274.92	4.53992e+07	
42.7	-5151.71	3936.64	910.346	4.2866e+07	
42.8	-5247.59	3874.12	944.422	4.34379e+07	
42.9	-5487.88	3995.01	748.555	4.66373e+07	
43	-5498.08	4156.64	477.474	4.77345e+07	
43.1	-5561.54	3848.66	420.094	4.59194e+07	
43.2	-5528.08	3882.76	834.789	4.63323e+07	
43.3	-5727.47	3933.96	517.95	4.85483e+07	
43.4	-5774.06	4158.88	-51.722	5.06387e+07	
43.5	-6037.72	4045.37	-64.7572	5.28233e+07	
43.6	-6067.18	4183.2	-443.827	5.45068e+07	
43.7	-5992.38	3861.9	-427.9	5.10059e+07	
43.8	-6113.27	3580.85	-262.443	5.02634e+07	
43.9	-5857.72	3558.17	-642.086	4.73858e+07	
44	-5865.5	3549.97	-722.929	4.75291e+07	
44.1	-5824.75	3786	-264.84	4.83317e+07	
